NAME,Height,Easting,Northing
Battfjellet Formation,362.803,493570.832,8659134.037
Battfjellet Formation,366.785,493523.134,8659148.308
Battfjellet Formation,371.678,493475.431,8659163.289
Battfjellet Formation,376.331,493427.728,8659178.271
Battfjellet Formation,382.328,493380.026,8659193.252
Battfjellet Formation,376.372,493332.323,8659208.233
Battfjellet Formation,349.526,493284.620,8659223.214
Battfjellet Formation,329.295,493236.528,8659226.782
Battfjellet Formation,311.466,493187.915,8659215.086
Battfjellet Formation,313.183,493139.302,8659203.389
Battfjellet Formation,330.126,493090.690,8659191.692
Battfjellet Formation,346.684,493048.109,8659206.351
Battfjellet Formation,360.307,493009.584,8659238.223
Battfjellet Formation,373.458,492971.059,8659270.095
Battfjellet Formation,366.240,492932.534,8659301.967
Battfjellet Formation,338.524,492885.206,8659312.556
Battfjellet Formation,319.931,492835.423,8659317.209
Battfjellet Formation,318.759,492785.640,8659321.863
Battfjellet Formation,316.638,492735.873,8659326.639
Battfjellet Formation,331.771,492686.531,8659334.724
Battfjellet Formation,334.947,492637.189,8659342.808
Battfjellet Formation,349.869,492587.847,8659350.892
Battfjellet Formation,348.864,492538.505,8659358.977
Battfjellet Formation,347.274,492489.163,8659367.061
Battfjellet Formation,354.215,492439.821,8659375.145
Battfjellet Formation,351.570,492390.478,8659383.230
Battfjellet Formation,352.482,492341.136,8659391.314
Battfjellet Formation,342.065,492291.794,8659399.398
Battfjellet Formation,327.555,492242.452,8659407.483
Battfjellet Formation,329.346,492193.110,8659415.567
Battfjellet Formation,338.766,492143.768,8659423.652
Battfjellet Formation,350.421,492094.426,8659431.736
Battfjellet Formation,351.320,492044.992,8659438.554
Battfjellet Formation,320.811,491994.999,8659437.682
Battfjellet Formation,285.150,491945.007,8659436.809
Battfjellet Formation,273.987,491895.015,8659435.936
Battfjellet Formation,304.347,491845.022,8659435.064
Battfjellet Formation,320.006,491795.030,8659434.191
Battfjellet Formation,343.694,491745.037,8659433.318
Battfjellet Formation,365.971,491709.841,8659467.127
Battfjellet Formation,375.872,491675.976,8659503.912
Battfjellet Formation,352.682,491642.111,8659540.697
Battfjellet Formation,328.470,491608.245,8659577.482
Battfjellet Formation,324.162,491574.380,8659614.267
Battfjellet Formation,305.099,491525.648,8659620.624
Battfjellet Formation,295.397,491475.817,8659624.730
Battfjellet Formation,308.422,491425.986,8659628.836
Battfjellet Formation,331.939,491376.155,8659632.942
Battfjellet Formation,348.141,491335.252,8659658.717
Battfjellet Formation,368.920,491297.055,8659690.980
Battfjellet Formation,354.381,491258.857,8659723.244
Battfjellet Formation,349.624,491220.659,8659755.507
Battfjellet Formation,363.577,491182.461,8659787.771
Battfjellet Formation,380.016,491144.264,8659820.034
Battfjellet Formation,366.824,491106.066,8659852.298
Battfjellet Formation,345.146,491067.868,8659884.561
Battfjellet Formation,349.019,491029.671,8659916.825
Battfjellet Formation,345.310,490980.118,8659917.188
Battfjellet Formation,360.778,490930.126,8659916.315
Battfjellet Formation,380.682,490880.133,8659915.443
Battfjellet Formation,392.274,490831.287,8659919.894
Battfjellet Formation,394.014,490786.183,8659941.471
Battfjellet Formation,371.832,490741.078,8659963.047
Battfjellet Formation,355.221,490695.973,8659984.624
Battfjellet Formation,344.972,490650.868,8660006.201
Battfjellet Formation,341.199,490605.763,8660027.778
Battfjellet Formation,347.913,490560.659,8660049.355
Battfjellet Formation,370.674,490515.554,8660070.931
Battfjellet Formation,384.097,490470.449,8660092.508
Battfjellet Formation,396.717,490425.344,8660114.085
Battfjellet Formation,409.590,490380.264,8660135.711
Battfjellet Formation,404.688,490335.742,8660158.467
Battfjellet Formation,380.113,490291.221,8660181.223
Battfjellet Formation,351.750,490246.699,8660203.979
Battfjellet Formation,342.778,490202.178,8660226.735
Battfjellet Formation,338.749,490157.656,8660249.491
Battfjellet Formation,353.364,490113.135,8660272.246
Battfjellet Formation,360.667,490068.613,8660295.002
Battfjellet Formation,375.489,490032.609,8660329.688
Battfjellet Formation,393.830,489996.642,8660364.421
Battfjellet Formation,406.284,489960.675,8660399.154
Battfjellet Formation,399.676,489924.708,8660433.887
Battfjellet Formation,381.914,489888.741,8660468.620
Battfjellet Formation,369.588,489843.952,8660487.980
Battfjellet Formation,361.178,489795.817,8660501.510
Battfjellet Formation,354.020,489747.682,8660515.039
Battfjellet Formation,350.299,489699.548,8660528.568
Battfjellet Formation,356.489,489651.587,8660542.685
Battfjellet Formation,362.572,489603.885,8660557.666
Battfjellet Formation,376.436,489556.182,8660572.647
Battfjellet Formation,392.078,489508.479,8660587.628
Battfjellet Formation,415.699,489460.776,8660602.609
Battfjellet Formation,425.181,489416.077,8660621.714
Battfjellet Formation,432.514,489387.620,8660662.826
Battfjellet Formation,433.710,489359.164,8660703.939
Battfjellet Formation,430.294,489330.707,8660745.051
Battfjellet Formation,413.799,489302.250,8660786.163
Battfjellet Formation,420.910,489273.793,8660827.275
Battfjellet Formation,419.869,489245.336,8660868.387
Battfjellet Formation,430.562,489216.879,8660909.499
Battfjellet Formation,427.809,489174.176,8660928.758
Battfjellet Formation,424.243,489125.077,8660938.203
Battfjellet Formation,417.744,489075.977,8660947.648
Battfjellet Formation,423.747,489026.877,8660957.093
Battfjellet Formation,422.729,488977.777,8660966.538
Battfjellet Formation,425.524,488928.677,8660975.983
Battfjellet Formation,419.101,488879.578,8660985.428
Battfjellet Formation,427.363,488830.478,8660994.873
Battfjellet Formation,428.831,488784.205,8661012.688
Battfjellet Formation,434.628,488739.449,8661034.978
Battfjellet Formation,439.768,488694.692,8661057.268
Battfjellet Formation,449.487,488649.935,8661079.558
Battfjellet Formation,458.696,488605.179,8661101.848
Battfjellet Formation,458.527,488560.422,8661124.138
Battfjellet Formation,459.177,488515.665,8661146.427
Battfjellet Formation,457.902,488470.909,8661168.717
Battfjellet Formation,457.598,488426.152,8661191.007
Battfjellet Formation,454.366,488381.395,8661213.297
Battfjellet Formation,452.161,488336.639,8661235.587
Battfjellet Formation,453.070,488291.882,8661257.877
Battfjellet Formation,446.789,488247.644,8661281.179
Battfjellet Formation,443.652,488203.419,8661304.506
Battfjellet Formation,432.238,488159.195,8661327.834
Battfjellet Formation,432.587,488114.970,8661351.162
Battfjellet Formation,437.437,488070.745,8661374.489
Battfjellet Formation,429.183,488026.521,8661397.817
Battfjellet Formation,444.174,487982.296,8661421.144
Battfjellet Formation,439.271,487938.071,8661444.472
Battfjellet Formation,431.670,487893.847,8661467.800
Battfjellet Formation,435.822,487853.876,8661497.008
Battfjellet Formation,444.252,487817.909,8661531.741
Battfjellet Formation,455.160,487781.942,8661566.474
Battfjellet Formation,460.816,487745.975,8661601.207
Battfjellet Formation,469.394,487710.008,8661635.940
Battfjellet Formation,469.752,487674.041,8661670.673
Battfjellet Formation,465.456,487638.074,8661705.406
Battfjellet Formation,466.020,487626.878,8661746.086
Battfjellet Formation,475.357,487643.615,8661793.202
Battfjellet Formation,473.452,487660.351,8661840.317
Battfjellet Formation,442.383,487677.088,8661887.433
Battfjellet Formation,419.503,487719.010,8661912.709
Battfjellet Formation,416.918,487763.334,8661935.847
Battfjellet Formation,418.950,487807.659,8661958.985
Battfjellet Formation,415.916,487852.909,8661979.506
Battfjellet Formation,419.556,487901.939,8661989.308
Battfjellet Formation,416.496,487950.969,8661999.109
Battfjellet Formation,422.170,487999.999,8662008.911
Battfjellet Formation,421.863,488049.029,8662018.712
Battfjellet Formation,427.602,488097.212,8662031.741
Battfjellet Formation,428.797,488144.737,8662047.277
Battfjellet Formation,426.065,488192.262,8662062.813
Battfjellet Formation,421.672,488239.787,8662078.349
Battfjellet Formation,411.479,488287.312,8662093.885
Battfjellet Formation,404.988,488334.837,8662109.421
Battfjellet Formation,401.368,488381.668,8662094.253
Battfjellet Formation,404.589,488428.409,8662076.496
Battfjellet Formation,404.751,488475.149,8662058.740
Battfjellet Formation,405.594,488521.890,8662040.983
Battfjellet Formation,399.640,488561.666,8662013.657
Battfjellet Formation,393.069,488592.838,8661974.564
Battfjellet Formation,384.695,488624.011,8661935.471
Battfjellet Formation,354.696,488655.183,8661896.377
Battfjellet Formation,361.587,488686.356,8661857.284
Battfjellet Formation,354.967,488717.529,8661818.191
Battfjellet Formation,350.359,488748.701,8661779.098
Battfjellet Formation,593.280,499055.308,8661742.935
Battfjellet Formation,605.238,499022.692,8661776.657
Battfjellet Formation,621.796,498989.495,8661814.046
Battfjellet Formation,624.675,498956.298,8661851.435
Battfjellet Formation,628.748,498948.585,8661898.796
Battfjellet Formation,627.078,498947.712,8661948.788
Battfjellet Formation,633.456,498946.839,8661998.780
Battfjellet Formation,639.942,498945.967,8662048.773
Battfjellet Formation,644.103,498945.094,8662098.765
Battfjellet Formation,650.478,498944.222,8662148.757
Battfjellet Formation,658.146,498943.349,8662198.750
Battfjellet Formation,664.656,498942.476,8662248.742
Battfjellet Formation,677.078,498941.604,8662298.735
Battfjellet Formation,684.575,498940.731,8662348.727
Battfjellet Formation,675.435,498939.859,8662398.719
Battfjellet Formation,668.346,498938.986,8662448.712
Battfjellet Formation,660.564,498938.113,8662498.704
Battfjellet Formation,652.652,498934.278,8662547.820
Battfjellet Formation,651.816,498907.809,8662590.239
Battfjellet Formation,644.215,498881.340,8662632.658
Battfjellet Formation,634.899,498854.871,8662675.077
Battfjellet Formation,633.611,498828.402,8662717.497
Battfjellet Formation,623.448,498801.932,8662759.916
Battfjellet Formation,617.094,498775.463,8662802.335
Battfjellet Formation,623.660,498748.994,8662844.754
Battfjellet Formation,619.404,498718.828,8662884.592
Battfjellet Formation,625.629,498688.134,8662924.063
Battfjellet Formation,627.727,498657.441,8662963.533
Battfjellet Formation,641.459,498626.747,8663003.003
Battfjellet Formation,648.808,498596.054,8663042.474
Battfjellet Formation,667.981,498565.360,8663081.944
Battfjellet Formation,670.010,498550.179,8663128.012
Battfjellet Formation,681.383,498543.112,8663177.510
Battfjellet Formation,677.547,498536.046,8663227.009
Battfjellet Formation,675.772,498528.979,8663276.507
Battfjellet Formation,661.995,498521.912,8663326.005
Battfjellet Formation,641.313,498514.846,8663375.503
Battfjellet Formation,636.796,498507.779,8663425.001
Battfjellet Formation,633.038,498470.847,8663458.334
Battfjellet Formation,635.832,498433.269,8663491.317
Battfjellet Formation,643.309,498395.691,8663524.299
Battfjellet Formation,639.853,498358.112,8663557.282
Battfjellet Formation,635.805,498320.534,8663590.265
Battfjellet Formation,636.934,498282.955,8663623.248
Battfjellet Formation,636.146,498235.577,8663635.488
Battfjellet Formation,645.408,498186.235,8663643.572
Battfjellet Formation,640.743,498136.893,8663651.657
Battfjellet Formation,644.067,498087.550,8663659.741
Battfjellet Formation,645.232,498043.923,8663656.272
Battfjellet Formation,670.521,498020.408,8663612.147
Battfjellet Formation,670.940,497996.892,8663568.022
Battfjellet Formation,656.765,497973.376,8663523.897
Battfjellet Formation,629.416,497949.861,8663479.772
Battfjellet Formation,634.417,497969.125,8663434.040
Battfjellet Formation,631.398,497989.263,8663388.275
Battfjellet Formation,632.888,498009.401,8663342.509
Battfjellet Formation,635.264,498029.539,8663296.744
Battfjellet Formation,636.953,498049.677,8663250.979
Battfjellet Formation,634.306,498069.815,8663205.214
Battfjellet Formation,634.523,498089.953,8663159.449
Battfjellet Formation,640.444,498110.091,8663113.683
Battfjellet Formation,628.192,498130.230,8663067.918
Battfjellet Formation,619.206,498150.368,8663022.153
Battfjellet Formation,608.948,498170.506,8662976.388
Battfjellet Formation,598.753,498190.644,8662930.622
Battfjellet Formation,590.760,498210.782,8662884.857
Battfjellet Formation,591.342,498230.169,8662838.870
Battfjellet Formation,584.753,498237.911,8662789.473
Battfjellet Formation,575.358,498245.653,8662740.076
Battfjellet Formation,579.098,498253.394,8662690.679
Battfjellet Formation,571.586,498261.136,8662641.282
Battfjellet Formation,568.926,498268.878,8662591.885
Battfjellet Formation,572.802,498276.619,8662542.488
Battfjellet Formation,567.528,498284.361,8662493.090
Battfjellet Formation,569.484,498292.103,8662443.693
Battfjellet Formation,566.666,498299.844,8662394.296
Battfjellet Formation,563.910,498307.586,8662344.899
Battfjellet Formation,571.234,498315.328,8662295.502
Battfjellet Formation,569.651,498323.070,8662246.105
Battfjellet Formation,577.176,498330.811,8662196.708
Battfjellet Formation,571.924,498338.553,8662147.311
Battfjellet Formation,568.611,498346.291,8662097.914
Battfjellet Formation,557.057,498324.876,8662052.766
Battfjellet Formation,546.110,498303.299,8662007.661
Battfjellet Formation,535.841,498281.722,8661962.556
Battfjellet Formation,530.359,498260.145,8661917.452
Battfjellet Formation,524.720,498239.934,8661871.762
Battfjellet Formation,524.185,498222.178,8661825.021
Battfjellet Formation,521.539,498204.421,8661778.280
Battfjellet Formation,523.998,498186.665,8661731.539
Battfjellet Formation,529.729,498168.908,8661684.799
Battfjellet Formation,536.605,498151.152,8661638.058
Battfjellet Formation,540.386,498133.395,8661591.317
Battfjellet Formation,551.443,498145.904,8661547.746
Battfjellet Formation,559.631,498172.960,8661505.698
Battfjellet Formation,559.965,498200.015,8661463.651
Battfjellet Formation,555.352,498227.071,8661421.603
Battfjellet Formation,547.143,498254.127,8661379.556
Battfjellet Formation,535.950,498281.182,8661337.509
Battfjellet Formation,522.261,498308.238,8661295.461
Battfjellet Formation,526.734,498335.294,8661253.414
Battfjellet Formation,515.063,498362.349,8661211.366
Battfjellet Formation,513.265,498389.405,8661169.319
Battfjellet Formation,527.279,498425.842,8661139.347
Battfjellet Formation,535.807,498473.274,8661123.532
Battfjellet Formation,532.240,498520.707,8661107.716
Battfjellet Formation,531.133,498568.140,8661091.901
Battfjellet Formation,543.046,498615.573,8661076.085
Battfjellet Formation,545.954,498663.005,8661060.269
Battfjellet Formation,560.618,498710.438,8661044.454
Battfjellet Formation,559.549,498757.878,8661028.695
Battfjellet Formation,580.228,498807.701,8661032.891
Battfjellet Formation,591.320,498857.525,8661037.087
Battfjellet Formation,591.523,498907.349,8661041.283
Battfjellet Formation,598.256,498957.172,8661045.480
Battfjellet Formation,595.827,499006.996,8661049.676
Battfjellet Formation,589.735,499056.819,8661053.872
Battfjellet Formation,605.545,499100.456,8661076.128
Battfjellet Formation,622.719,499142.387,8661103.364
Battfjellet Formation,640.838,499184.318,8661130.600
Battfjellet Formation,640.476,499226.249,8661157.836
Battfjellet Formation,630.206,499268.180,8661185.072
Battfjellet Formation,644.077,499310.111,8661212.308
Battfjellet Formation,638.719,499352.042,8661239.544
Battfjellet Formation,626.296,499393.973,8661266.779
Battfjellet Formation,633.821,499435.108,8661295.203
